#chrom	start	end	size	num_data	min	max	mean	median	sum
chr2	74919553	74919855	302	302	0.06	0.14	0.07	0.07	22.62
chr2	74958641	74958943	302	302	0.84	1.64	1.37	1.47	413.78
chr2	75154364	75154666	302	302	0.00	0.02	0.01	0.00	1.68
chr2	75469300	75469602	302	302	0.07	0.13	0.09	0.10	27.88
chr2	75646781	75647083	302	302	0.90	1.12	1.07	1.09	322.47
chr2	75651998	75652300	302	302	0.03	0.23	0.15	0.13	43.92
chr2	76747683	76747985	302	302	0.02	0.14	0.10	0.10	30.71
chr2	79120360	79120662	302	302	0.00	0.00	0.00	0.00	0.00
chr2	80288349	80288651	302	302	0.03	0.08	0.05	0.05	15.70
chr2	84423526	84423828	302	302	0.04	0.08	0.06	0.06	17.24
chr2	84516453	84516755	302	302	0.12	0.30	0.23	0.21	69.10
chr2	84821648	84821950	302	302	0.01	0.05	0.03	0.03	10.42
chr2	84926017	84926319	302	302	0.17	0.39	0.25	0.26	76.30
chr2	84971091	84971393	302	302	0.19	0.70	0.47	0.49	141.17
chr2	85133390	85133692	302	302	0.06	0.22	0.14	0.15	42.68
chr2	85318018	85318320	302	302	0.02	0.12	0.08	0.06	23.69
chr2	85341953	85342255	302	302	0.00	0.03	0.00	0.00	0.45
chr2	85354392	85354694	302	302	0.43	1.13	0.88	0.83	264.75
chr2	85394751	85395053	302	302	0.04	0.05	0.05	0.05	15.66
chr2	85418502	85418804	302	302	0.63	1.46	0.93	0.96	280.56
chr2	85539166	85539468	302	302	0.68	2.44	1.71	1.69	516.21
chr2	85544718	85545020	302	302	0.06	0.52	0.25	0.25	75.32
chr2	85561560	85561862	302	302	0.23	0.86	0.64	0.68	194.65
chr2	85584429	85584731	302	302	0.01	0.12	0.05	0.05	14.74
chr2	85598545	85598847	302	302	0.06	0.16	0.11	0.10	34.15
chr2	85602854	85603156	302	302	0.08	0.16	0.11	0.09	31.77
chr2	85605252	85605554	302	302	0.04	0.10	0.07	0.07	21.82
chr2	85751342	85751644	302	302	0.00	0.10	0.03	0.00	8.19
chr2	85837118	85837420	302	302	0.10	0.20	0.17	0.16	52.26
chr2	86020214	86020516	302	302	0.01	0.08	0.04	0.03	12.14
chr2	86106221	86106523	302	302	0.32	0.91	0.72	0.76	216.74
chr2	86143930	86144232	302	302	0.06	0.12	0.08	0.09	25.28
chr2	86199353	86199655	302	302	0.68	0.80	0.74	0.74	224.48
chr2	86213991	86214293	302	302	0.03	0.07	0.04	0.04	12.41
chr2	86440645	86440947	302	302	0.22	0.45	0.34	0.31	104.13
chr2	86503428	86503730	302	302	0.05	0.10	0.07	0.08	22.54
chr2	86505666	86505968	302	302	0.00	0.03	0.01	0.01	3.08
chr2	86562068	86562370	302	302	0.08	0.10	0.09	0.09	27.39
chr2	86603396	86603698	302	302	0.06	0.16	0.10	0.08	30.14
chr2	86720289	86720591	302	302	0.26	1.22	0.83	0.95	250.83
chr2	86784608	86784910	302	302	0.00	0.01	0.01	0.01	1.85
chr2	87002557	87002859	302	302	0.04	0.29	0.11	0.08	33.42
chr2	87030673	87030975	302	302	0.00	0.01	0.00	0.00	0.18
chr2	87075651	87075953	302	302	0.07	0.26	0.12	0.12	36.35
chr2	87125196	87125498	302	302	0.04	0.10	0.07	0.06	20.20
chr2	87454779	87455081	302	302	0.00	0.11	0.07	0.08	21.67
chr2	87748085	87748387	302	302	0.01	0.16	0.06	0.04	16.79
chr2	87755958	87756260	302	302	0.06	0.17	0.12	0.12	37.17
chr2	88016778	88017080	302	302	0.38	0.69	0.51	0.53	154.23
chr2	88027203	88027505	302	302	0.08	0.21	0.16	0.14	48.57
chr2	88446785	88447087	302	302	0.01	0.08	0.03	0.04	10.33
chr2	88556739	88557041	302	302	0.01	0.08	0.04	0.05	12.44
chr2	88627537	88627839	302	302	0.45	0.96	0.60	0.59	181.84
chr2	88691671	88691973	302	302	0.25	0.62	0.46	0.51	138.85
chr2	94791101	94791403	302	302	0.00	0.01	0.00	0.01	0.99
chr2	94871428	94871730	302	302	0.08	0.16	0.13	0.13	39.25
chr2	95067072	95067374	302	302	0.06	0.17	0.13	0.13	39.34
chr2	95085367	95085669	302	302	0.00	0.08	0.02	0.00	5.06
chr2	95144998	95145300	302	302	0.00	0.05	0.02	0.00	4.87
chr2	95165430	95165732	302	302	0.49	1.05	0.89	0.88	267.81
chr2	95207533	95207835	302	302	0.09	0.63	0.34	0.36	101.31
chr2	95274447	95274749	302	302	0.03	0.08	0.04	0.04	12.24
chr2	95297325	95297627	302	302	0.04	0.13	0.08	0.09	25.08
chr2	95402706	95403008	302	302	0.24	1.38	0.83	0.69	249.35
chr2	95807050	95807352	302	302	0.00	0.16	0.03	0.03	10.06
chr2	95836917	95837219	302	302	0.00	0.16	0.03	0.01	10.48
chr2	96112874	96113176	302	302	0.02	0.04	0.03	0.03	7.69
chr2	96122816	96123118	302	302	0.06	0.21	0.12	0.09	35.94
chr2	96143167	96143469	302	302	0.00	0.03	0.00	0.00	0.92
chr2	96184857	96185159	302	302	0.01	0.18	0.06	0.05	16.76
chr2	96208401	96208703	302	302	1.48	1.90	1.55	1.53	468.22
chr2	96248512	96248814	302	302	0.00	0.06	0.02	0.01	4.72
chr2	96266157	96266459	302	302	0.16	0.56	0.39	0.39	117.23
chr2	96274336	96274638	302	302	0.10	0.23	0.15	0.16	44.39
chr2	96307261	96307563	302	302	0.06	0.12	0.10	0.11	30.94
chr2	96325315	96325617	302	302	0.42	1.35	0.83	0.74	250.10
chr2	96335764	96336066	302	302	0.65	1.10	0.80	0.82	242.27
chr2	96527938	96528240	302	302	0.00	0.01	0.00	0.00	0.52
chr2	96536741	96537043	302	302	0.13	0.62	0.41	0.51	123.58
chr2	96593168	96593470	302	302	0.19	0.38	0.32	0.32	96.66
chr2	96642735	96643037	302	302	0.01	0.14	0.07	0.06	20.61
chr2	96705927	96706229	302	302	0.03	0.10	0.06	0.05	19.44
chr2	96760900	96761202	302	302	0.21	0.58	0.33	0.27	98.45
chr2	96816243	96816545	302	302	0.37	0.81	0.56	0.55	169.84
chr2	96824524	96824826	302	302	0.08	0.38	0.25	0.26	76.47
chr2	96836609	96836911	302	302	0.20	0.62	0.46	0.40	137.54
chr2	96859716	96860018	302	302	0.06	0.09	0.08	0.08	23.75
chr2	96875880	96876182	302	302	0.10	0.44	0.30	0.29	89.42
chr2	97081096	97081398	302	302	0.01	0.05	0.02	0.01	4.84
chr2	97083581	97083883	302	302	0.00	0.08	0.03	0.02	8.03
chr2	97094933	97095235	302	302	0.27	0.79	0.62	0.63	186.97
chr2	97113151	97113453	302	302	1.31	1.61	1.45	1.48	437.58
chr2	97281354	97281656	302	302	0.03	0.25	0.14	0.16	41.31
chr2	97416163	97416465	302	302	0.00	0.10	0.05	0.06	16.31
chr2	97492661	97492963	302	302	0.01	0.03	0.02	0.03	7.20
chr2	97646060	97646362	302	302	0.18	1.13	0.75	0.72	227.81
chr2	97655937	97656239	302	302	0.07	0.09	0.08	0.08	24.12
chr2	97664215	97664517	302	302	0.57	1.04	0.88	0.84	264.58
chr2	97713574	97713876	302	302	0.00	0.10	0.04	0.05	13.26
chr2	97756331	97756633	302	302	0.03	0.09	0.06	0.07	18.91
chr2	98444852	98445154	302	302	0.09	0.41	0.21	0.13	62.96
chr2	98599312	98599614	302	302	0.02	0.10	0.06	0.06	17.62
chr2	98608577	98608879	302	302	0.68	1.48	1.22	1.26	368.57
chr2	98619104	98619406	302	302	0.00	0.13	0.05	0.06	14.61
chr2	98793844	98794146	302	302	0.00	0.06	0.02	0.01	5.02
chr2	98997259	98997561	302	302	0.08	0.20	0.12	0.12	36.26
chr2	99141483	99141785	302	302	0.16	0.24	0.20	0.18	59.17
chr2	99141705	99142007	302	302	0.11	0.17	0.14	0.14	41.70
chr2	99154953	99155255	302	302	0.77	1.43	1.31	1.34	394.33
chr2	99161425	99161727	302	302	0.00	0.04	0.01	0.01	3.10
chr2	99181150	99181452	302	302	0.85	1.31	1.17	1.17	351.99
chr2	99242244	99242546	302	302	0.03	0.05	0.03	0.03	8.92
chr2	99284236	99284538	302	302	0.02	0.03	0.02	0.02	6.39
chr2	99318980	99319282	302	302	0.05	0.12	0.09	0.08	26.96
chr2	99337369	99337671	302	302	0.10	0.72	0.49	0.57	147.47
chr2	99400473	99400775	302	302	0.01	0.10	0.04	0.03	11.91
chr2	99545417	99545719	302	302	0.03	0.10	0.08	0.08	23.91
chr2	100104917	100105219	302	302	0.12	0.48	0.31	0.32	93.91
chr2	100271873	100272175	302	302	0.02	0.07	0.04	0.03	10.87
chr2	100391858	100392160	302	302	0.00	0.03	0.01	0.01	2.20
chr2	100562991	100563293	302	302	0.55	1.05	0.78	0.83	237.07
chr2	100820137	100820439	302	302	0.06	0.34	0.17	0.14	50.91
chr2	100993674	100993976	302	302	0.01	0.05	0.03	0.03	8.99
chr2	101002227	101002529	302	302	1.20	2.16	1.79	1.75	539.26
chr2	101007226	101007528	302	302	0.02	0.19	0.07	0.05	19.65
chr2	101151658	101151960	302	302	0.29	0.42	0.35	0.37	104.61
chr2	101252884	101253186	302	302	0.31	0.98	0.73	0.77	218.99
chr2	101271217	101271519	302	302	0.06	0.11	0.08	0.07	25.24
chr2	101345548	101345850	302	302	0.03	0.19	0.13	0.14	40.36
chr2	101696848	101697150	302	302	0.12	0.29	0.19	0.19	56.14
chr2	101991958	101992260	302	302	0.02	0.12	0.09	0.08	26.22
chr2	102064542	102064844	302	302	0.01	0.04	0.03	0.03	8.11
chr2	102311527	102311829	302	302	0.00	0.02	0.01	0.02	4.35
chr2	102619551	102619853	302	302	0.34	0.58	0.47	0.45	141.19
chr2	102714628	102714930	302	302	0.00	0.10	0.04	0.06	13.06
chr2	102736903	102737205	302	302	0.16	0.80	0.60	0.63	182.01
chr2	103362080	103362382	302	302	0.00	0.05	0.03	0.03	8.42
chr2	104702648	104702950	302	302	0.05	0.16	0.11	0.11	34.24
chr2	104794846	104795148	302	302	0.02	0.08	0.04	0.03	11.02
chr2	104853283	104853585	302	302	0.16	0.45	0.27	0.27	81.13
chr2	104853285	104853587	302	302	0.16	0.45	0.27	0.27	80.96
chr2	104865405	104865707	302	302	0.00	0.08	0.02	0.01	6.39
chr2	104936239	104936541	302	302	0.03	0.08	0.05	0.05	14.90
chr2	105038067	105038369	302	302	0.62	1.32	0.96	0.93	289.37
chr2	105092366	105092668	302	302	0.02	0.03	0.02	0.02	6.65
chr2	105264389	105264691	302	302	0.07	0.26	0.12	0.12	36.99
chr2	105324208	105324510	302	302	0.01	0.27	0.08	0.05	25.10
chr2	105334025	105334327	302	302	0.03	0.08	0.05	0.05	15.65
chr2	105337530	105337832	302	302	0.12	1.12	0.72	0.88	216.00
chr2	105357710	105358012	302	302	0.01	0.12	0.04	0.03	13.02
chr2	105363036	105363338	302	302	0.00	0.12	0.04	0.03	11.40
chr2	105744910	105745212	302	302	0.04	0.38	0.15	0.11	45.02
chr2	106093306	106093608	302	302	0.01	0.09	0.05	0.05	14.62
chr2	106391288	106391590	302	302	0.01	0.03	0.02	0.02	6.33
chr2	106801598	106801900	302	302	0.06	0.17	0.12	0.12	36.54
chr2	107826890	107827192	302	302	0.00	0.00	0.00	0.00	0.00
chr2	108288637	108288939	302	302	0.07	0.20	0.11	0.12	33.68
chr2	108377909	108378211	302	302	0.34	0.64	0.54	0.55	162.65
chr2	108449189	108449491	302	302	0.70	1.46	1.19	1.24	358.99
chr2	108507513	108507815	302	302	0.05	0.10	0.07	0.06	20.45
chr2	108534353	108534655	302	302	0.29	1.29	0.95	0.92	288.16
chr2	108719480	108719782	302	302	1.09	2.65	2.01	2.18	608.19
chr2	108786755	108787057	302	302	0.64	0.99	0.87	0.86	263.05
chr2	108894469	108894771	302	302	0.02	0.12	0.09	0.11	27.76
chr2	109129203	109129505	302	302	0.06	0.21	0.11	0.10	32.42
chr2	109542797	109543099	302	302	0.05	0.13	0.08	0.09	25.02
chr2	109614362	109614664	302	302	0.38	1.80	1.18	1.12	357.36
chr2	109792756	109793058	302	302	0.00	0.10	0.02	0.03	7.12
chr2	109987061	109987363	302	302	0.21	0.55	0.41	0.42	124.40
chr2	110007673	110007975	302	302	0.06	0.21	0.14	0.13	42.51
chr2	110122309	110122611	302	302	0.05	0.08	0.07	0.07	21.36
chr2	110211527	110211829	302	302	0.06	0.34	0.18	0.17	55.34
chr2	110375136	110375438	302	302	0.02	0.08	0.04	0.05	13.02
chr2	110513800	110514102	302	302	0.06	0.08	0.07	0.06	21.89
chr2	110637526	110637828	302	302	0.03	0.12	0.07	0.06	20.56
chr2	110732537	110732839	302	302	0.06	0.16	0.11	0.12	33.55
chr2	111006013	111006315	302	302	0.02	0.25	0.10	0.09	29.91
chr2	111098343	111098645	302	302	0.12	0.18	0.15	0.16	45.51
chr2	111119376	111119678	302	302	0.00	0.02	0.01	0.01	2.48
chr2	111611637	111611939	302	302	0.04	0.10	0.07	0.06	20.71
chr2	111898605	111898907	302	302	0.43	1.05	0.74	0.68	224.03
chr2	112039376	112039678	302	302	0.00	0.00	0.00	0.00	0.00
chr2	112055267	112055569	302	302	0.27	0.58	0.46	0.50	138.33
chr2	112138383	112138685	302	302	0.15	0.27	0.23	0.21	68.21
chr2	112211527	112211829	302	302	0.05	0.12	0.07	0.08	22.25
chr2	112239619	112239921	302	302	0.02	0.08	0.04	0.04	11.70
chr2	112275595	112275897	302	302	0.86	1.27	1.09	1.14	328.13
chr2	112368367	112368669	302	302	0.02	0.06	0.05	0.05	14.01
chr2	112482154	112482456	302	302	0.10	0.65	0.34	0.36	102.60
chr2	112541913	112542215	302	302	0.68	0.85	0.76	0.77	229.65
chr2	112584238	112584540	302	302	0.94	2.30	1.64	1.75	496.40
chr2	112589038	112589340	302	302	0.00	0.04	0.01	0.01	4.47
chr2	112641830	112642132	302	302	0.01	0.06	0.05	0.05	13.67
chr2	112645937	112646239	302	302	0.43	1.51	1.02	1.07	307.66
chr2	112721484	112721786	302	302	0.05	0.12	0.07	0.06	20.74
chr2	112736347	112736649	302	302	0.01	0.26	0.12	0.08	37.45
chr2	113157323	113157625	302	302	0.56	0.71	0.62	0.60	188.03
chr2	113325370	113325672	302	302	0.29	0.34	0.32	0.31	96.38
chr2	113437689	113437991	302	302	0.55	0.91	0.77	0.71	233.82
chr2	113498663	113498965	302	302	0.00	0.12	0.02	0.00	6.08
chr2	113605865	113606167	302	302	0.06	0.27	0.20	0.21	59.20
chr2	113610500	113610802	302	302	0.01	0.06	0.03	0.03	7.92
chr2	113627227	113627529	302	302	0.16	0.36	0.25	0.25	76.95
chr2	113677700	113678002	302	302	0.05	0.32	0.15	0.08	45.62
chr2	113705009	113705311	302	302	0.02	0.18	0.08	0.08	23.32
chr2	113831047	113831349	302	302	0.06	0.10	0.08	0.09	23.92
chr2	113890061	113890363	302	302	0.30	0.60	0.47	0.44	143.06
chr2	117754137	117754439	302	302	0.03	0.06	0.05	0.05	13.71
chr2	117814689	117814991	302	302	0.16	1.00	0.58	0.65	173.75
chr2	117833935	117834237	302	302	0.03	0.16	0.07	0.06	22.47
chr2	117915476	117915778	302	302	0.01	0.07	0.05	0.06	16.25
chr2	118088450	118088752	302	302	0.31	0.51	0.39	0.34	116.94
chr2	118132126	118132428	302	302	0.04	0.19	0.13	0.14	40.20
chr2	118842169	118842471	302	302	0.03	0.24	0.16	0.15	48.97
chr2	119223829	119224131	302	302	0.25	1.14	0.80	0.75	241.40
chr2	119244420	119244722	302	302	0.02	0.06	0.05	0.05	14.01
chr2	119302223	119302525	302	302	0.04	0.08	0.05	0.05	16.07
chr2	119366922	119367224	302	302	0.29	0.87	0.72	0.83	217.37
chr2	119429899	119430201	302	302	0.04	0.17	0.09	0.09	28.48
chr2	119544430	119544732	302	302	0.21	0.31	0.28	0.29	85.81
chr2	119679165	119679467	302	302	0.54	0.91	0.73	0.67	219.41
chr2	119759920	119760222	302	302	0.48	1.07	0.84	0.84	252.66
chr2	120013075	120013377	302	302	0.25	0.63	0.49	0.54	146.56
chr2	120215179	120215481	302	302	0.01	0.10	0.06	0.07	19.57
chr2	120217477	120217779	302	302	0.07	0.19	0.11	0.12	33.77
chr2	120240062	120240364	302	302	0.03	0.05	0.04	0.04	10.96
chr2	120346134	120346436	302	302	0.01	0.13	0.07	0.08	21.49
chr2	120735621	120735923	302	302	0.12	0.36	0.23	0.23	69.92
chr2	121216585	121216887	302	302	0.00	0.04	0.02	0.01	5.85
chr2	121337774	121338076	302	302	0.01	0.19	0.13	0.16	40.66
chr2	121649318	121649620	302	302	0.59	1.45	0.87	0.87	262.79
chr2	121726943	121727245	302	302	0.01	0.14	0.05	0.05	14.03
chr2	121737101	121737403	302	302	0.11	0.57	0.39	0.39	117.23
chr2	121902499	121902801	302	302	0.21	1.12	0.73	0.73	219.37
chr2	126656131	126656433	302	302	0.28	0.54	0.46	0.46	140.34
chr2	127025209	127025511	302	302	0.27	0.51	0.39	0.34	116.32
chr2	127048025	127048327	302	302	0.01	0.32	0.18	0.21	55.83
chr2	127183830	127184132	302	302	0.01	0.04	0.03	0.03	7.85
chr2	127257288	127257590	302	302	0.10	0.19	0.15	0.16	44.65
chr2	127294210	127294512	302	302	0.38	1.74	1.07	0.94	321.88
chr2	127298666	127298968	302	302	0.02	0.07	0.03	0.02	8.77
chr2	127388182	127388484	302	302	0.32	1.01	0.75	0.73	225.94
chr2	127418425	127418727	302	302	0.00	0.00	0.00	0.00	0.00
chr2	127436205	127436507	302	302	0.00	0.10	0.06	0.08	16.98
chr2	127455392	127455694	302	302	0.00	0.04	0.03	0.03	7.72
chr2	127638379	127638681	302	302	0.03	0.05	0.04	0.04	11.85
chr2	127701025	127701327	302	302	0.42	1.75	0.93	0.74	280.04
chr2	127843551	127843853	302	302	0.11	0.31	0.23	0.20	69.59
chr2	127861628	127861930	302	302	0.02	0.06	0.03	0.03	9.85
chr2	127888827	127889129	302	302	0.09	0.14	0.12	0.13	36.09
chr2	127941215	127941517	302	302	0.00	0.21	0.08	0.06	25.16
chr2	128091198	128091500	302	302	0.31	2.12	0.72	0.61	217.08
chr2	128236714	128237016	302	302	0.03	0.17	0.08	0.05	23.07
chr2	129825124	129825426	302	302	0.00	0.08	0.02	0.02	7.23
chr2	129979664	129979966	302	302	0.26	0.86	0.58	0.63	175.17
chr2	130026843	130027145	302	302	0.02	0.05	0.03	0.03	9.20
chr2	130073533	130073835	302	302	0.01	0.21	0.15	0.17	45.45
chr2	130139285	130139587	302	302	0.04	0.18	0.10	0.10	29.69
chr2	130151390	130151692	302	302	0.02	0.23	0.06	0.05	19.61
chr2	130181735	130182037	302	302	1.05	1.35	1.22	1.24	367.56
chr2	130229377	130229679	302	302	0.02	0.05	0.03	0.03	8.68
chr2	130337931	130338233	302	302	0.04	0.19	0.12	0.10	36.81
chr2	130342875	130343177	302	302	0.11	0.18	0.15	0.16	45.55
chr2	130356043	130356345	302	302	0.61	1.22	0.99	1.03	297.71
chr2	130830976	130831278	302	302	0.03	0.06	0.04	0.05	12.66
chr2	130836912	130837214	302	302	0.36	0.48	0.44	0.44	131.49
chr2	131047874	131048176	302	302	0.03	0.09	0.08	0.08	22.85
chr2	131104845	131105147	302	302	0.38	0.72	0.54	0.49	163.52
chr2	131360490	131360792	302	302	0.00	0.02	0.00	0.00	1.17
chr2	131464898	131465200	302	302	0.03	0.06	0.04	0.04	11.50
chr2	131476117	131476419	302	302	0.01	0.23	0.07	0.02	21.08
chr2	131492811	131493113	302	302	0.46	0.57	0.53	0.52	159.72
chr2	131527673	131527975	302	302	0.38	0.57	0.50	0.50	149.96
chr2	131647988	131648290	302	302	0.05	0.12	0.08	0.06	24.42
chr2	131692390	131692692	302	302	0.04	0.05	0.04	0.04	12.17
chr2	132347471	132347773	302	302	0.79	1.05	0.95	0.95	286.45
chr2	132643284	132643586	302	302	0.01	0.06	0.05	0.05	14.25
chr2	132671786	132672088	302	302	0.03	0.18	0.12	0.12	36.89
chr2	133264966	133265268	302	302	0.06	0.10	0.08	0.08	23.47
chr2	134119981	134120283	302	302	0.19	0.33	0.27	0.29	81.28
chr2	134455757	134456059	302	302	0.05	0.23	0.12	0.08	35.46
chr2	134735462	134735764	302	302	0.04	0.12	0.09	0.09	27.74
chr2	134838614	134838916	302	302	0.00	0.16	0.09	0.08	27.39
chr2	134918233	134918535	302	302	0.42	0.76	0.58	0.60	175.24
chr2	135052290	135052592	302	302	0.91	1.57	1.34	1.34	403.71
chr2	135136914	135137216	302	302	0.00	0.06	0.02	0.01	5.91
chr2	135531453	135531755	302	302	0.47	0.81	0.66	0.67	200.72
chr2	135741732	135742034	302	302	0.08	0.98	0.60	0.64	180.93
chr2	135787848	135788150	302	302	0.02	0.12	0.08	0.06	23.11
chr2	135839624	135839926	302	302	0.05	0.14	0.07	0.06	21.81
chr2	135905879	135906181	302	302	0.01	0.06	0.03	0.04	10.52
chr2	135985174	135985476	302	302	1.27	1.83	1.59	1.57	480.77
chr2	136114347	136114649	302	302	0.01	0.12	0.07	0.07	21.76
chr2	138418282	138418584	302	302	0.00	0.07	0.05	0.06	14.34
chr2	138501768	138502070	302	302	0.52	0.97	0.77	0.81	232.23
chr2	138669155	138669457	302	302	0.03	0.16	0.07	0.08	22.02
chr2	140231421	140231723	302	302	0.00	0.03	0.02	0.01	4.84
chr2	142131176	142131478	302	302	0.31	0.96	0.60	0.60	181.14
chr2	142877655	142877957	302	302	0.02	0.18	0.09	0.09	27.59
chr2	143938066	143938368	302	302	0.03	0.13	0.08	0.08	24.50
chr2	144364362	144364664	302	302	0.03	0.13	0.08	0.06	25.35
chr2	147844515	147844817	302	302	0.16	0.23	0.21	0.21	62.72
chr2	147930394	147930696	302	302	0.04	0.18	0.14	0.14	42.33
chr2	148021009	148021311	302	302	0.47	0.88	0.73	0.75	220.29
chr2	148644438	148644740	302	302	0.34	1.68	0.88	0.70	264.40
chr2	148875225	148875527	302	302	0.42	0.57	0.50	0.49	150.63
chr2	149038105	149038407	302	302	0.06	0.20	0.15	0.17	45.73
chr2	149329983	149330285	302	302	0.19	1.00	0.56	0.45	168.65
chr2	149569635	149569937	302	302	0.01	0.08	0.04	0.04	13.07
chr2	149587194	149587496	302	302	0.14	0.51	0.30	0.24	92.06
chr2	150468193	150468495	302	302	0.01	0.16	0.10	0.10	29.53
chr2	151247938	151248240	302	302	0.00	0.02	0.01	0.01	3.83
chr2	151270468	151270770	302	302	0.05	0.10	0.08	0.08	24.23
chr2	151409881	151410183	302	302	0.92	1.39	1.11	1.12	336.63
chr2	151485334	151485636	302	302	0.05	0.23	0.11	0.09	34.26
chr2	151788982	151789284	302	302	0.05	0.24	0.12	0.08	36.22
chr2	151796686	151796988	302	302	0.02	0.11	0.09	0.09	25.98
chr2	151832769	151833071	302	302	0.00	0.12	0.07	0.08	22.27
chr2	152116799	152117101	302	302	0.03	0.09	0.05	0.06	16.05
chr2	152335172	152335474	302	302	0.26	0.94	0.61	0.60	182.75
chr2	152635266	152635568	302	302	0.02	0.03	0.02	0.02	6.00
chr2	152651591	152651893	302	302	0.01	0.07	0.05	0.06	14.13
chr2	152717891	152718193	302	302	0.28	0.50	0.35	0.34	104.58
chr2	153871920	153872222	302	302	0.42	0.52	0.47	0.48	143.42
chr2	154435851	154436153	302	302	0.04	0.17	0.10	0.11	30.69
chr2	154688294	154688596	302	302	0.01	0.12	0.06	0.06	17.87
chr2	154697853	154698155	302	302	0.20	0.31	0.27	0.25	80.44
chr2	156011528	156011830	302	302	0.03	0.10	0.07	0.07	21.85
chr2	156324435	156324737	302	302	0.00	0.00	0.00	0.00	0.00
chr2	156435288	156435590	302	302	0.05	0.27	0.14	0.14	43.78
chr2	156788729	156789031	302	302	0.09	0.29	0.20	0.19	60.73
chr2	157257703	157258005	302	302	0.12	0.21	0.16	0.15	47.05
chr2	157414617	157414919	302	302	0.00	0.29	0.16	0.18	48.95
chr2	157526765	157527067	302	302	0.00	0.12	0.06	0.05	17.36
chr2	157736249	157736551	302	302	0.00	0.01	0.00	0.00	0.01
chr2	158171071	158171373	302	302	0.00	0.10	0.04	0.03	12.58
chr2	158456950	158457252	302	302	0.31	0.66	0.41	0.36	123.02
chr2	158658335	158658637	302	302	0.16	0.27	0.20	0.19	61.00
chr2	158968638	158968940	302	302	0.22	1.72	0.77	0.75	233.17
chr2	159235796	159236098	302	302	0.06	0.08	0.07	0.07	22.23
chr2	159318977	159319279	302	302	0.04	0.25	0.18	0.21	54.66
chr2	159670706	159671008	302	302	0.03	0.14	0.08	0.10	24.70
chr2	159712455	159712757	302	302	1.23	2.00	1.77	1.75	534.68
chr2	159768626	159768928	302	302	0.05	0.12	0.08	0.07	22.98
chr2	160272149	160272451	302	302	0.05	0.10	0.08	0.07	23.25
chr2	161136906	161137208	302	302	0.12	0.15	0.14	0.14	42.70
chr2	161222783	161223085	302	302	0.03	0.07	0.06	0.06	17.01
chr2	161244728	161245030	302	302	0.29	0.36	0.32	0.33	98.02
chr2	161308423	161308725	302	302	0.51	1.83	1.46	1.66	441.30
chr2	161500883	161501185	302	302	0.02	0.14	0.10	0.09	29.38
chr2	161992243	161992545	302	302	0.06	0.10	0.09	0.08	26.13
chr2	162267072	162267374	302	302	0.05	0.15	0.08	0.08	24.51
chr2	162318838	162319140	302	302	0.13	0.19	0.14	0.15	43.33
chr2	163593394	163593696	302	302	0.00	0.02	0.00	0.00	1.22
chr2	164492415	164492717	302	302	0.00	0.08	0.03	0.01	8.69
chr2	164653622	164653924	302	302	0.03	0.17	0.09	0.09	26.85
chr2	165087524	165087826	302	302	0.01	0.02	0.01	0.01	4.08
chr2	165194991	165195293	302	302	0.05	0.21	0.13	0.15	40.27
chr2	165469645	165469947	302	302	0.13	0.56	0.39	0.40	118.21
chr2	165747586	165747888	302	302	0.00	0.00	0.00	0.00	0.00
chr2	165857473	165857775	302	302	0.01	0.10	0.06	0.06	18.72
chr2	166195183	166195485	302	302	0.00	0.07	0.02	0.01	5.75
chr2	167868946	167869248	302	302	0.03	0.06	0.05	0.06	13.83
chr2	167954018	167954320	302	302	0.00	0.11	0.02	0.00	5.13
chr2	168456247	168456549	302	302	0.38	0.82	0.66	0.62	198.59
chr2	168786537	168786839	302	302	0.04	0.12	0.10	0.10	29.58
chr2	168834130	168834432	302	302	0.00	0.02	0.01	0.01	3.78
chr2	169127107	169127409	302	302	0.00	0.00	0.00	0.00	0.00
chr2	169479478	169479780	302	302	0.45	0.73	0.64	0.68	193.71
chr2	169509700	169510002	302	302	0.04	0.28	0.14	0.09	42.65
chr2	169528506	169528808	302	302	0.01	0.12	0.05	0.04	16.47
chr2	169584340	169584642	302	302	0.64	1.05	0.98	1.04	295.37
chr2	169645423	169645725	302	302	0.06	0.29	0.18	0.16	53.39
chr2	169694452	169694754	302	302	0.47	0.99	0.87	0.88	262.54
chr2	169694486	169694788	302	302	0.47	0.99	0.82	0.88	246.19
chr2	169791931	169792233	302	302	0.02	0.04	0.03	0.03	10.22
chr2	169810079	169810381	302	302	0.17	0.27	0.22	0.23	67.70
chr2	169827452	169827754	302	302	0.37	1.14	0.80	0.71	241.12
chr2	170700366	170700668	302	302	0.00	0.05	0.02	0.01	5.67
chr2	170715335	170715637	302	302	0.00	0.12	0.07	0.08	21.65
chr2	170783784	170784086	302	302	0.02	0.05	0.03	0.03	9.61
chr2	170813211	170813513	302	302	0.03	0.13	0.06	0.05	17.11
chr2	170814684	170814986	302	302	0.03	0.15	0.11	0.12	34.72
chr2	170928462	170928764	302	302	0.36	0.90	0.53	0.51	161.56
chr2	170990821	170991123	302	302	0.02	0.18	0.11	0.14	33.57
chr2	171315744	171316046	302	302	0.00	0.12	0.04	0.04	12.11
chr2	171434215	171434517	302	302	0.91	1.38	1.24	1.24	373.22
chr2	171522245	171522547	302	302	0.68	1.09	0.89	0.84	268.90
